Establishment Method,Task XML File,0.7332652
Compromised Host,Script Language,0.7335055
Script Language,Compromised Host,0.7335055
Task Target,Procedure,0.7335406
Procedure,Task Target,0.7335406
Scheduled Task Disguise,Utility,0.73367125
Utility,Scheduled Task Disguise,0.73367125
Task Scheduler,Procedure,0.7336741
Procedure,Task Scheduler,0.7336741
Techniques,Scheduled Task Disguise,0.7337761
Scheduled Task Disguise,Techniques,0.7337761
Procedure,Task Schedule,0.73382473
Task Schedule,Procedure,0.73382473
Scheduled Task Disguise,Loader,0.7338585
Loader,Scheduled Task Disguise,0.7338585
Compromised Networks,File Name,0.73395264
File Name,Compromised Networks,0.73395264
Task Scheduling,Launcher,0.73407745
Launcher,Task Scheduling,0.73407745
Downloaded Malware,Executable Name,0.7342102
Executable Name,Downloaded Malware,0.7342102
Launcher,Task Command,0.7344044
Task Command,Launcher,0.7344044
Scheduled Task Disguise,File Type,0.73443925
File Type,Scheduled Task Disguise,0.73443925
Scheduled Task Disguise,Malware Name,0.73463327
Malware Name,Scheduled Task Disguise,0.73463327
Compromised Host,Permissions Required,0.73488647
Permissions Required,Compromised Host,0.73488647
Time Delay,Infected Host,0.7349265
Infected Host,Time Delay,0.7349265
Task Creation,Launcher,0.73499364
Launcher,Task Creation,0.73499364
Command Execution Method,Scheduled Task Disguise,0.73500675
Scheduled Task Disguise,Command Execution Method,0.73500675
Establishment Method,File Type,0.73507035
File Type,Establishment Method,0.73507035
Launcher,Task Purpose,0.73526555
Task Purpose,Launcher,0.73526555
Module Name,Scheduled Task Disguise,0.7354926
Scheduled Task Disguise,Module Name,0.7354926
Lateral Movement Method,Infected Host,0.73563564
Infected Host,Lateral Movement Method,0.73563564
Technique,Persistence Establishment,0.7356695
Persistence Establishment,Technique,0.7356695
Permissions Required,Procedure,0.7357657
Procedure,Permissions Required,0.7357657
Compromised Host,Job Name,0.7358334
Job Name,Compromised Host,0.7358334
Adversary Name,Scheduled Task Disguise,0.7360537
Scheduled Task Disguise,Adversary Name,0.7360537
Script Name,Scheduled Task Disguise,0.73606026
Scheduled Task Disguise,Script Name,0.73606026
Operating System,Launcher,0.7361869
Launcher,Operating System,0.7361869
Techniques,Executable Name,0.7363432
Executable Name,Techniques,0.7363432
Executable Launch,Technique,0.7363576
Technique,Executable Launch,0.7363576
Component Invocation,Launcher,0.7363829
Launcher,Component Invocation,0.7363829
Compromised Networks,Maintained Persistence,0.73642874
Maintained Persistence,Compromised Networks,0.73642874
Task Start Time,Procedure,0.7364806
Procedure,Task Start Time,0.7364806
Permissions Required,Start Time,0.736516
Start Time,Permissions Required,0.736516
Disguised As,File Type,0.73675877
File Type,Disguised As,0.73675877
Malware,Establishment Method,0.7368329
Establishment Method,Malware,0.7368329
Scheduled Task Disguise,File Extension,0.73690873
File Extension,Scheduled Task Disguise,0.73690873
Task Scheduler,Launcher,0.7370975
Launcher,Task Scheduler,0.7370975
Scheduled Task Disguise,Group Name,0.7371085
Group Name,Scheduled Task Disguise,0.7371085
Scheduled Task Disguise,Other Malware,0.7371198
Other Malware,Scheduled Task Disguise,0.7371198
Launcher,Task Target,0.73740596
Task Target,Launcher,0.73740596
Scheduled Task Disguise,Script Type,0.73743314
Script Type,Scheduled Task Disguise,0.73743314
Permissions Required,APT Group,0.7374575
APT Group,Permissions Required,0.7374575
Payload Type,Establishment Method,0.7374934
Establishment Method,Payload Type,0.7374934
Malicious Scripts,Establishment Method,0.73750806
Establishment Method,Malicious Scripts,0.73750806
Compromised Host,Lateral Movement Technique,0.7376519
Lateral Movement Technique,Compromised Host,0.7376519
Compromised Host,Bypass Technique,0.7376701
Bypass Technique,Compromised Host,0.7376701
Compromised Networks,Task Start Time,0.7377666
Task Start Time,Compromised Networks,0.7377666
Scheduled Task Disguise,Payload Copy Method,0.7380171
Payload Copy Method,Scheduled Task Disguise,0.7380171
Scheduled Task Disguise,File Name,0.73820865
File Name,Scheduled Task Disguise,0.73820865
Disguised As,Task Start Time,0.7385955
Task Start Time,Disguised As,0.7385955
Payload Type,Disguised As,0.7387413
Disguised As,Payload Type,0.7387413
Tool,Establishment Method,0.73880255
Establishment Method,Tool,0.73880255
Executable Type,Establishment Method,0.7388097
Establishment Method,Executable Type,0.7388097
Ability Name,Persistence Mechanisms,0.73892534
Persistence Mechanisms,Ability Name,0.73892534
Techniques,Executable Type,0.73898375
Executable Type,Techniques,0.73898375
Tool Used,Infected Host,0.73928
Infected Host,Tool Used,0.73928
Compromised Networks,File Extension,0.7394608
File Extension,Compromised Networks,0.7394608
Scheduled Task Disguise,Frequency,0.73951465
Frequency,Scheduled Task Disguise,0.73951465
Job Name,Persistence Mechanisms,0.73959726
Persistence Mechanisms,Job Name,0.73959726
Compromised Host,File Extension,0.7396887
File Extension,Compromised Host,0.7396887
Downloaded Malware,Procedure,0.73970824
Procedure,Downloaded Malware,0.73970824
Scheduled Task Disguise,Malware,0.7398437
Malware,Scheduled Task Disguise,0.7398437
Persistence Mechanism,Ability Name,0.73991805
Ability Name,Persistence Mechanism,0.73991805
Compromised Host,Time Delay,0.7399237
Time Delay,Compromised Host,0.7399237
Task Start Time,Adversary,0.73993444
Adversary,Task Start Time,0.73993444
Time Delay,Compromised Account,0.7399724
Compromised Account,Time Delay,0.7399724
Adversary,Scheduled Tasks,0.7400125
Scheduled Tasks,Adversary,0.7400125
Payload,Scheduled Task Disguise,0.7401062
Scheduled Task Disguise,Payload,0.7401062
Compromised Host,Tool Name,0.74023294
Tool Name,Compromised Host,0.74023294
Tool Type,Disguised As,0.74033225
Disguised As,Tool Type,0.74033225
Scheduled Task Disguise,Host Type,0.7403427
Host Type,Scheduled Task Disguise,0.7403427
Host Status,Launcher,0.74037355
Launcher,Host Status,0.74037355
Establishment Method,Task Trigger,0.7404152
Task Trigger,Establishment Method,0.7404152
Targeted Host,Establishment Method,0.7404605
Establishment Method,Targeted Host,0.7404605
Scheduled Task Disguise,Script Interval,0.74048555
Script Interval,Scheduled Task Disguise,0.74048555
Compromised Host,Launched By,0.74050355
Launched By,Compromised Host,0.74050355
Scheduled Task Disguise,Threat Actor,0.74052566
Threat Actor,Scheduled Task Disguise,0.74052566
Stage Method,Scheduled Task Disguise,0.74054176
Scheduled Task Disguise,Stage Method,0.74054176
Disguised As,Start Time,0.7406536
Start Time,Disguised As,0.7406536
Compromised Host,Lateral Movement Method,0.74082685
Lateral Movement Method,Compromised Host,0.74082685
Launcher,Task Trigger,0.74097097
Task Trigger,Launcher,0.74097097
Group Name,Persistence Mechanisms,0.7410368
Persistence Mechanisms,Group Name,0.7410368
Compromised Host,Script Name,0.74118376
Script Name,Compromised Host,0.74118376
Scheduled Task Disguise,Action,0.7412693
Action,Scheduled Task Disguise,0.7412693
Script Language,Infected Host,0.7412914
Infected Host,Script Language,0.7412914
Scheduled Task Disguise,Programs,0.74142975
Programs,Scheduled Task Disguise,0.74142975
Scheduled Task Disguise,Maintained Persistence,0.7414552
Maintained Persistence,Scheduled Task Disguise,0.7414552
Downloaded Malware,Technique,0.7415501
Technique,Downloaded Malware,0.7415501
Programs,Establishment Method,0.7417054
Establishment Method,Programs,0.7417054
Command Execution Method,Compromised Networks,0.7419838
Compromised Networks,Command Execution Method,0.7419838
Technique,Executable Name,0.74206096
Executable Name,Technique,0.74206096
Compromised Host,Command Execution Method,0.74214995
Command Execution Method,Compromised Host,0.74214995
Tool Name,Compromised Networks,0.74216825
Compromised Networks,Tool Name,0.74216825
Manipulated Tasks,Start Time,0.7422273
Start Time,Manipulated Tasks,0.7422273
Lateral Movement Method,Scheduled Task Disguise,0.7422867
Scheduled Task Disguise,Lateral Movement Method,0.7422867
Scheduled Task Disguise,Function,0.7423963
Function,Scheduled Task Disguise,0.7423963
Permissions Required,Renamed Utilities,0.7424284
Renamed Utilities,Permissions Required,0.7424284
Manipulated Tasks,Adversary,0.7424779
Adversary,Manipulated Tasks,0.7424779
Disguised As,Task XML File,0.74255407
Task XML File,Disguised As,0.74255407
Command Execution Method,Disguised As,0.7425821
Disguised As,Command Execution Method,0.7425821
Compromised Networks,Task Action,0.74258214
Task Action,Compromised Networks,0.74258214
Compromised Networks,Task Execution Method,0.7426228
Task Execution Method,Compromised Networks,0.7426228
Script Language,Establishment Method,0.7426669
Establishment Method,Script Language,0.7426669
Compromised Host,Ability Name,0.742709
Ability Name,Compromised Host,0.742709
Launcher,Persistence Establishment,0.7427248
Persistence Establishment,Launcher,0.7427248
Tool Argument,Infected Host,0.7427699
Infected Host,Tool Argument,0.7427699
Command Execution Method,Added Utilities,0.7427768
Added Utilities,Command Execution Method,0.7427768
Ability Name,Compromised Networks,0.7427834
Compromised Networks,Ability Name,0.7427834
Establishment Method,Action,0.742859
Action,Establishment Method,0.742859
Scheduled Task Disguise,Malware Type,0.74292845
Malware Type,Scheduled Task Disguise,0.74292845
Launcher,Persistence Mechanisms,0.7429588
Persistence Mechanisms,Launcher,0.7429588
Compromised Networks,Programs,0.74296653
Programs,Compromised Networks,0.74296653
Permissions Required,Task XML File,0.7430256
Task XML File,Permissions Required,0.7430256
Compromised Host,Payload Execution,0.74302936
Payload Execution,Compromised Host,0.74302936
Compromised Networks,Bypass Technique,0.7431793
Bypass Technique,Compromised Networks,0.7431793
Payload Execution,Scheduled Task Disguise,0.7431925
Scheduled Task Disguise,Payload Execution,0.7431925
Procedure,Establishment Method,0.7432506
Establishment Method,Procedure,0.7432506
Launcher,Infected Host,0.7432793
Infected Host,Launcher,0.7432793
Schedule Type,Added Utilities,0.74328256
Added Utilities,Schedule Type,0.74328256
Launcher,Scheduled Task Disguise,0.74328774
Scheduled Task Disguise,Launcher,0.74328774
Time Delay,Procedure,0.7432935
Procedure,Time Delay,0.7432935
Tool Type,Establishment Method,0.74335665
Establishment Method,Tool Type,0.74335665
Compromised Networks,File Type,0.7434408
File Type,Compromised Networks,0.7434408
Establishment Method,Malware Type,0.74346757
Malware Type,Establishment Method,0.74346757
Compromised Host,Task Scheduling,0.74358827
Task Scheduling,Compromised Host,0.74358827
Compromised Host,Payloads,0.74359035
Payloads,Compromised Host,0.74359035
Renamed Utilities,Payload Copy Method,0.7435909
Payload Copy Method,Renamed Utilities,0.7435909
Task XML File,Persistence Establishment,0.7435979
Persistence Establishment,Task XML File,0.7435979
Scheduled Task Disguise,Binary Execution,0.74369276
Binary Execution,Scheduled Task Disguise,0.74369276
Downloaded Malware,Source,0.7438014
Source,Downloaded Malware,0.7438014
Access Method,Scheduled Task Disguise,0.74392146
Scheduled Task Disguise,Access Method,0.74392146
Compromised Host,Task Execution Method,0.7439413
Task Execution Method,Compromised Host,0.7439413
Operating System,Downloaded Malware,0.7439549
Downloaded Malware,Operating System,0.7439549
Compromised Networks,Time Delay,0.7439646
Time Delay,Compromised Networks,0.7439646
Permissions Required,Launched By,0.74398565
Launched By,Permissions Required,0.74398565
Adversary Name,Scheduled Tasks,0.7440167
Scheduled Tasks,Adversary Name,0.7440167
Disguised As,Time Delay,0.7440268
Time Delay,Disguised As,0.7440268
Compromised Host,Description,0.7440654
Description,Compromised Host,0.7440654
Compromised Host,Task Action,0.7441113
Task Action,Compromised Host,0.7441113
Loader Type,Manipulated Tasks,0.7441752
Manipulated Tasks,Loader Type,0.7441752
Compromised Networks,Task Execution,0.7442975
Task Execution,Compromised Networks,0.7442975
Compromised Host,File Type,0.7443681
File Type,Compromised Host,0.7443681
Establishment Method,Other Malware,0.7444489
Other Malware,Establishment Method,0.7444489
Launcher,Task Manipulation Technique,0.7444553
Task Manipulation Technique,Launcher,0.7444553
Malicious Operations,Scheduled Task Disguise,0.74448323
Scheduled Task Disguise,Malicious Operations,0.74448323
Module Name,Scheduled Task,0.74450815
Scheduled Task,Module Name,0.74450815
Compromised Networks,Task Scheduling,0.74454415
Task Scheduling,Compromised Networks,0.74454415
Task Scheduling,Procedure,0.74457824
Procedure,Task Scheduling,0.74457824
Disguised As,Backdoor Type,0.74463975
Backdoor Type,Disguised As,0.74463975
Downloaded Malware,Trigger Type,0.7446836
Trigger Type,Downloaded Malware,0.7446836
Task Name,Launcher,0.74468946
Launcher,Task Name,0.74468946
Scheduled Task,Lateral Movement Method,0.74472576
Lateral Movement Method,Scheduled Task,0.74472576
Compromised Networks,Task Target,0.7447549
Task Target,Compromised Networks,0.7447549
Payload Execution,Compromised Networks,0.74478656
Compromised Networks,Payload Execution,0.74478656
Launched By,Executed Components,0.7448325
Executed Components,Launched By,0.7448325
Compromised Networks,Tool Argument,0.7449124
Tool Argument,Compromised Networks,0.7449124
Task Start Time,Technique,0.74492615
Technique,Task Start Time,0.74492615
Scheduled Task Disguise,Tool Argument,0.74493605
Tool Argument,Scheduled Task Disguise,0.74493605
Compromised Host,Module Name,0.7449893
Module Name,Compromised Host,0.7449893
Downloaded Malware,Group Name,0.7450084
Group Name,Downloaded Malware,0.7450084
File Name,Compromised Account,0.74506867
Compromised Account,File Name,0.74506867
Persistence Mechanism,Utility,0.74509066
Utility,Persistence Mechanism,0.74509066
Launcher,Job Name,0.74509174
Job Name,Launcher,0.74509174
Lateral Movement Technique,Infected Host,0.7452114
Infected Host,Lateral Movement Technique,0.7452114
Malware Execution,Establishment Method,0.7452154
Establishment Method,Malware Execution,0.7452154
Downloaded Malware,Executable Type,0.7452246
Executable Type,Downloaded Malware,0.7452246
Task Start Time,Executable,0.74529654
Executable,Task Start Time,0.74529654
File Extension,Compromised Account,0.7453265
Compromised Account,File Extension,0.7453265
System,Scheduled Task Disguise,0.7453777
Scheduled Task Disguise,System,0.7453777
Programs,Compromised Account,0.7454652
Compromised Account,Programs,0.7454652
Schedule Type,Compromised Networks,0.74558866
Compromised Networks,Schedule Type,0.74558866
Scheduled Task,Adversary,0.7456914
Adversary,Scheduled Task,0.7456914
Lateral Movement Method,Executable Name,0.7457547
Executable Name,Lateral Movement Method,0.7457547
Compromised Host,Tool Used,0.74575627
Tool Used,Compromised Host,0.74575627
Technique,Persistence Mechanisms,0.7457801
Persistence Mechanisms,Technique,0.7457801
Scripting Language,Permissions Required,0.745867
Permissions Required,Scripting Language,0.745867
Payload Copy Method,Added Utilities,0.74596065
Added Utilities,Payload Copy Method,0.74596065
Compromised Host,Group Name,0.7459615
Group Name,Compromised Host,0.7459615
Manipulated Tasks,Loader,0.7460185
Loader,Manipulated Tasks,0.7460185
Adversary Name,Task XML File,0.74603707
Task XML File,Adversary Name,0.74603707
Execution Type,Scheduled Task Disguise,0.74605143
Scheduled Task Disguise,Execution Type,0.74605143
Compromised Host,Malware Name,0.7460549
Malware Name,Compromised Host,0.7460549
System Type,Scheduled Task Disguise,0.74610966
Scheduled Task Disguise,System Type,0.74610966
Techniques,Task XML File,0.74620205
Task XML File,Techniques,0.74620205
Scheduled Task Disguise,Time Delay,0.74620986
Time Delay,Scheduled Task Disguise,0.74620986
Persistence Mechanism,Job Name,0.74621433
Job Name,Persistence Mechanism,0.74621433
Compromised Networks,Task Command,0.7462492
Task Command,Compromised Networks,0.7462492
Compromised Host,Task Manipulation Technique,0.74631196
Task Manipulation Technique,Compromised Host,0.74631196
Task Scheduler,Compromised Networks,0.7463472
Compromised Networks,Task Scheduler,0.7463472
Compromised Host,Tool Argument,0.74639076
Tool Argument,Compromised Host,0.74639076
Task Start Time,Infected Host,0.74639636
Infected Host,Task Start Time,0.74639636
Malicious Scripts,Scheduled Task Disguise,0.74640334
Scheduled Task Disguise,Malicious Scripts,0.74640334
Scheduled Task,Establishment Method,0.7464179
Establishment Method,Scheduled Task,0.7464179
Task Action,Procedure,0.74642235
Procedure,Task Action,0.74642235
Task Creation Method,Launcher,0.7464236
Launcher,Task Creation Method,0.7464236
Payload,Establishment Method,0.74643785
Establishment Method,Payload,0.74643785
Malware Execution Method,Scheduled Task Disguise,0.746497
Scheduled Task Disguise,Malware Execution Method,0.746497
Permissions Required,File Type,0.74655855
File Type,Permissions Required,0.74655855
Downloaded Malware,Utility,0.7465856
Utility,Downloaded Malware,0.7465856
Backdoor Type,Establishment Method,0.74660087
Establishment Method,Backdoor Type,0.74660087
Task Execution,Launcher,0.74661183
Launcher,Task Execution,0.74661183
Techniques,Downloaded Malware,0.7466426
Downloaded Malware,Techniques,0.7466426
Compromised Host,Maintained Persistence,0.74669266
Maintained Persistence,Compromised Host,0.74669266
Disguised As,Script Language,0.7467074
Script Language,Disguised As,0.7467074
Establishment Method,Script Type,0.7467306
Script Type,Establishment Method,0.7467306
Permissions Required,Script Language,0.7468126
Script Language,Permissions Required,0.7468126
Schedule Type,Disguised As,0.74682564
Disguised As,Schedule Type,0.74682564
Launched By,Executable Name,0.7468512
Executable Name,Launched By,0.7468512
Renamed Utilities,Lateral Movement Method,0.74685526
Lateral Movement Method,Renamed Utilities,0.74685526
Scheduled Task Disguise,Malware Used,0.74686575
Malware Used,Scheduled Task Disguise,0.74686575
Lateral Movement Method,Executable,0.74688536
Executable,Lateral Movement Method,0.74688536
Task Frequency,Procedure,0.7469199
Procedure,Task Frequency,0.7469199
Tool Used,Compromised Networks,0.7469202
Compromised Networks,Tool Used,0.7469202
Task Frequency,Launcher,0.7469839
Launcher,Task Frequency,0.7469839
Loader Type,Establishment Method,0.74703485
Establishment Method,Loader Type,0.74703485
Establishment Method,File Extension,0.7470445
File Extension,Establishment Method,0.7470445
Launcher,Scheduled Tasks,0.74705666
Scheduled Tasks,Launcher,0.74705666
Compromised Host,Schedule Type,0.74713606
Schedule Type,Compromised Host,0.74713606
Permissions Required,Trigger Type,0.74715567
Trigger Type,Permissions Required,0.74715567
Task Type,Launcher,0.74724126
Launcher,Task Type,0.74724126
Malware Name,Establishment Method,0.74724394
Establishment Method,Malware Name,0.74724394
Frequency,Executable Name,0.74741095
Executable Name,Frequency,0.74741095
Module Name,Scheduled Tasks,0.747438
Scheduled Tasks,Module Name,0.747438
Executable,Establishment Method,0.7474571
Establishment Method,Executable,0.7474571
Malware Name,Scheduled Tasks,0.7475153
Scheduled Tasks,Malware Name,0.7475153
Compromised Networks,Utility,0.7475331
Utility,Compromised Networks,0.7475331
Source,Scheduled Task Disguise,0.7475452
Scheduled Task Disguise,Source,0.7475452
Tool Type,Scheduled Task Disguise,0.747627
Scheduled Task Disguise,Tool Type,0.747627
Task Action,Establishment Method,0.7476554
Establishment Method,Task Action,0.7476554
Downloaded Malware,Adversary Name,0.74768525
Adversary Name,Downloaded Malware,0.74768525
Launcher,Maintained Persistence,0.7476956
Maintained Persistence,Launcher,0.7476956
Payload Type,Procedure,0.7477069
Procedure,Payload Type,0.7477069
Persistence Mechanisms,Utility,0.7477136
Utility,Persistence Mechanisms,0.7477136
Disguised As,Task Schedule,0.7477647
Task Schedule,Disguised As,0.7477647
Tool Used,Establishment Method,0.7478109
Establishment Method,Tool Used,0.7478109
Permissions Required,File Extension,0.747856
File Extension,Permissions Required,0.747856
Permissions Required,Adversary,0.7478976
Adversary,Permissions Required,0.7478976
Module Name,Compromised Account,0.74793047
Compromised Account,Module Name,0.74793047
Launcher,Host Type,0.74793094
Host Type,Launcher,0.74793094
Script Language,Compromised Account,0.74798757
Compromised Account,Script Language,0.74798757
Task Command,Establishment Method,0.7480556
Establishment Method,Task Command,0.7480556
Executable Type,Lateral Movement Method,0.7481065
Lateral Movement Method,Executable Type,0.7481065
Task Name,Compromised Networks,0.7481218
Compromised Networks,Task Name,0.7481218
Downloader,Executable Name,0.7481393
Executable Name,Downloader,0.7481393
Executable Type,Downloader,0.7481562
Downloader,Executable Type,0.7481562
Scheduled Task,Malware Name,0.7481891
Malware Name,Scheduled Task,0.7481891
Procedure,APT Group,0.74823844
APT Group,Procedure,0.74823844
Disguised As,Task Execution Method,0.74827707
Task Execution Method,Disguised As,0.74827707
Scheduled Task Disguise,Command,0.74827784
Command,Scheduled Task Disguise,0.74827784
Tool Name,Infected Host,0.74850273
Infected Host,Tool Name,0.74850273
Compromised Networks,Reboot Persistence,0.7485135
Reboot Persistence,Compromised Networks,0.7485135
Description,Lateral Movement Method,0.74853617
Lateral Movement Method,Description,0.74853617
Permissions Required,Tactic,0.7485527
Tactic,Permissions Required,0.7485527
Executable Type,Frequency,0.74856204
Frequency,Executable Type,0.74856204
Establishment Method,Tool Argument,0.7486881
Tool Argument,Establishment Method,0.7486881
Ability Name,Scheduled Task Disguise,0.74869245
Scheduled Task Disguise,Ability Name,0.74869245
Lateral Movement Technique,Compromised Account,0.74878925
Compromised Account,Lateral Movement Technique,0.74878925
Tool,Infected Host,0.7490126
Infected Host,Tool,0.7490126
Disguised As,Interval Type,0.7490357
Interval Type,Disguised As,0.7490357
Compromised Host,Task Execution,0.7490497
Task Execution,Compromised Host,0.7490497
Host Type,Establishment Method,0.74909633
Establishment Method,Host Type,0.74909633
Compromised Host,Establishment Method,0.7490976
Establishment Method,Compromised Host,0.7490976
Lateral Movement Method,Scheduled Tasks,0.74916375
Scheduled Tasks,Lateral Movement Method,0.74916375
Manipulated Tasks,Launcher,0.7492328
Launcher,Manipulated Tasks,0.7492328
Scheduled Task,Launcher,0.74927187
Launcher,Scheduled Task,0.74927187
Tool,Scheduled Task Disguise,0.7492735
Scheduled Task Disguise,Tool,0.7492735
Loader Type,Procedure,0.7492843
Procedure,Loader Type,0.7492843
Executable Type,Technique,0.74937403
Technique,Executable Type,0.74937403
Loader,Establishment Method,0.7494181
Establishment Method,Loader,0.7494181
Scheduled Task,Maintained Persistence,0.74948335
Maintained Persistence,Scheduled Task,0.74948335
Compromised Networks,Group Name,0.749547
Group Name,Compromised Networks,0.749547
Adversary Name,Scheduled Task,0.7495519
Scheduled Task,Adversary Name,0.7495519
Compromised Host,Tool,0.7495575
Tool,Compromised Host,0.7495575
Executable Type,System,0.7495873
System,Executable Type,0.7495873
Renamed Utilities,Script Language,0.74960095
Script Language,Renamed Utilities,0.74960095
Compromised Host,Task Start Time,0.7496049
Task Start Time,Compromised Host,0.7496049
File Type,Compromised Account,0.7496054
Compromised Account,File Type,0.7496054
Installation Method,Scheduled Task Disguise,0.74962866
Scheduled Task Disguise,Installation Method,0.74962866
Added Utilities,File Type,0.7496327
File Type,Added Utilities,0.7496327
Malware Used,Establishment Method,0.7497255
Establishment Method,Malware Used,0.7497255
Tool Name,Scheduled Task Disguise,0.74973774
Scheduled Task Disguise,Tool Name,0.74973774
Compromised Account,Utility,0.7497983
Utility,Compromised Account,0.7497983
Load On,Establishment Method,0.7498244
Establishment Method,Load On,0.7498244
Task Start Time,Bypass Mechanism,0.74986625
Bypass Mechanism,Task Start Time,0.74986625
Scheduled Task Disguise,Execution Method,0.7498797
Execution Method,Scheduled Task Disguise,0.7498797
Procedure,Frequency,0.74988747
Frequency,Procedure,0.74988747
Malware Group,Establishment Method,0.74989295
Establishment Method,Malware Group,0.74989295
Lateral Movement Method,Technique,0.74992436
Technique,Lateral Movement Method,0.74992436
Compromised Credentials,Task Schedule,0.7499257
Task Schedule,Compromised Credentials,0.7499257
Adversary Name,Manipulated Tasks,0.74993277
Manipulated Tasks,Adversary Name,0.74993277
Scheduled Task Disguise,Job Name,0.74996233
Job Name,Scheduled Task Disguise,0.74996233
Compromised Host,Task Name,0.74998426
Task Name,Compromised Host,0.74998426
Launcher,File Type,0.74998593
File Type,Launcher,0.74998593
Permissions Required,Source,0.74999154
Source,Permissions Required,0.74999154
Disguised As,Loader Type,0.75005233
Loader Type,Disguised As,0.75005233
Compromised Networks,Task XML File,0.75007004
Task XML File,Compromised Networks,0.75007004
Downloaded Malware,Scheduled Task Disguise,0.7500981
Scheduled Task Disguise,Downloaded Malware,0.7500981
Tool,Compromised Networks,0.7501743
Compromised Networks,Tool,0.7501743
Persistence Mechanism,Launcher,0.75018287
Launcher,Persistence Mechanism,0.75018287
Establishment Method,Infected Host,0.7502817
Infected Host,Establishment Method,0.7502817
Compromised Host,Task Scheduler,0.75028574
Task Scheduler,Compromised Host,0.75028574
Lateral Movement Technique,Renamed Utilities,0.75035536
Renamed Utilities,Lateral Movement Technique,0.75035536
Launcher,Executable Launch,0.75036114
Executable Launch,Launcher,0.75036114
Scheduled Task,Interval Type,0.75036126
Interval Type,Scheduled Task,0.75036126
Compromised Account,APT Group,0.7503729
APT Group,Compromised Account,0.7503729
Persistence Mechanism,Group Name,0.75042635
Group Name,Persistence Mechanism,0.75042635
Task Schedule,Compromised Account,0.7504686
